peopleid;first_name;surname;born;died;gender
7564;Kunal;Khernu;1983;;M
7565;Evgeniya;Khirivskaya;1981;;F
7566;Lyudmila;Khityaeva;1930;;F
7567;Svetlana;Khodchenkova;1983;;F
7568;Aleksandra;Khokhlova;1897;1985;F
7569;Viktor;Khokhryakov;1923;1986;M
7570;Raj;Khosla;1925;1991;M
7571;Durga;Khote;1905;1991;F
7572;Chuluuny;Khulan;1985;;F
7573;Leleti;Khumalo;1970;;F
7574;Ayushmann;Khurana;1984;;M
7575;Aleksandr;Khvan;1957;;M
7576;Alexander;Khvylya;1905;1976;M
7577;Abbas;Kiarostami;1940;2016;M
7578;Guy;Kibbee;1882;1956;M
7579;Sandrine;Kiberlain;1968;;F
7580;Michael;Kidd;1915;2007;M
7581;Margot;Kidder;1948;;F
7582;Nor;Kiddie;1898;1949;M
7583;Angélique;Kidjo;1960;;F
7584;Nicole;Kidman;1967;;F
7585;Beeban;Kidron;1961;;F
7586;Richard;Kiel;1939;2014;M
7587;Udo;Kier;1944;;M
7588;Krzysztof;Kieslowski;1941;1996;M
7589;Oscar;Kightley;1969;;M
7590;Kirin;Kiki;1943;;F
7591;Rinko;Kikuchi;1981;;F
7592;Rei;Kikukawa;1978;;F
7593;Terry;Kilburn;1926;;M
7594;Q'orianka;Kilcher;1990;;F
7595;Richard;Kiley;1922;1999;M
7596;Val;Kilmer;1959;;M
7597;Patrick;Kilpatrick;1949;;M
7598;Ah Joong;Kim;1982;;F
7599;Beom;Kim;1989;;M
7600;Bo-kyung;Kim;1976;;F
7601;Bum;Kim;1989;;M
7602;Claudia;Kim;1985;;F
7603;Dae-seung;Kim;1968;;M
7604;Dae-woo;Kim;1962;;M
7605;Dong-wook;Kim;1983;;M
7606;Evan C.;Kim;1953;;M
7607;Ha-neul;Kim;1978;;F
7608;Hae-sook;Kim;1955;;F
7609;Hak-soon;Kim;1954;;?
7610;Han-min;Kim;1969;;M
7611;Hye-ja;Kim;1941;;F
7612;Hye-soo;Kim;1970;;F
7613;Hyun-seok;Kim;1972;;M
7614;In-kwon;Kim;1978;;M
7615;Jae-won;Kim;1981;;M
7616;Jee-woon;Kim;1964;;M
7617;Ji-hoon;Kim;1973;2013;M
7618;Jin-kyu;Kim;1922;1998;M
7619;Joo-hyuk;Kim;1972;2017;M
7620;Jung-kwon;Kim;1969;;M
7621;Kang-woo;Kim;1978;;M
7622;Kap-soo;Kim;1957;;M
7623;Ki-duk;Kim;1960;;M
7624;Ki-young;Kim;1922;1998;M
7625;Kkobbi;Kim;1985;;F
7626;Kkot-bi;Kim;1985;;F
7627;Lil';Kim;1970;;F
7628;Min-hee;Kim;1982;;F
7629;Min-joon;Kim;1976;;M
7630;Mu-yeol;Kim;1982;;M
7631;Myung-min;Kim;1972;;M
7632;Nam-gil;Kim;1981;;M
7633;Ok-bin;Kim;1987;;F
7634;Roi-ha;Kim;1965;;M
7635;Sae-ron;Kim;2000;;F
7636;Sang-joong;Kim;1965;;M
7637;Sang-kyung;Kim;1972;;M
7638;Seolhyun;Kim;1995;;F
7639;Seong-hun;Kim;1971;;M
7640;Seung-ho;Kim;1917;1968;M
7641;Seung-woo;Kim;1969;;M
7642;Soo-mi;Kim;1949;;F
7643;Soo-yong;Kim;1929;;M
7644;Sun-a;Kim;1973;;F
7645;Sung-kyun;Kim;1980;;M
7646;Won-hee;Kim;1972;;F
7647;Woo-bin;Kim;1989;;M
7648;Yeo-jin;Kim;1972;;F
7649;Yong-hwa;Kim;1971;;M
7650;Yoon-seok;Kim;1968;;M
7651;Young-ae;Kim;1951;2017;F
7652;Yunjin;Kim;1973;;F
7653;Charles;Kimbrough;1936;;M
7654;Dana;Kimmell;1959;;F
7655;Anthony;Kimmins;1901;1964;M
7656;Isao;Kimura;1923;1981;M
7657;Subaru;Kimura;1990;;M
7658;Takuya;Kimura;1972;;M
7659;Yoshino;Kimura;1976;;F
7660;Rabi;Kinagi;1955;;?
7661;Haruka;Kinami;1985;;F
7662;Richard;Kind;1956;;M
7663;Adrienne;King;1955;;F
7664;Aja Naomi;King;1985;;F
7665;Alan;King;1927;2004;M
7666;Charles;King;1895;1957;M
7667;Dennis;King;1897;1971;M
7668;Henry;King;1886;1982;M
7669;Jaime;King;1979;;F
7670;Joey;King;1999;;F
7671;Jonathan;King;1944;;M
7672;Mabel;King;1932;1999;F
7673;Michael Patrick;King;1954;;M
7674;Morgana;King;1930;;F
7675;Perry;King;1948;;M
7676;Regina;King;1971;;F
7677;Shih-Chieh;King;1951;;M
7678;Vanessa;King;1980;;F
7679;Walter Woolf;King;1899;1984;M
7680;Zalman;King;1941;2012;M
7681;Ben;Kingsley;1943;;M
7682;Alex;Kingston;1963;;F
7683;Natalie;Kingston;1905;1991;F
7684;Joel;Kinnaman;1979;;M
7685;Melanie;Kinnaman;1953;;F
7686;Greg;Kinnear;1963;;M
7687;Rory;Kinnear;1978;;M
7688;Roy;Kinnear;1934;1988;M
7689;Jack;Kinney;1909;1992;M
7690;Taylor;Kinney;1981;;M
7691;Terry;Kinney;1954;;M
7692;Hiroyuki;Kinoshita;1958;;M
7693;Keisuke;Kinoshita;1912;1998;M
7694;Lance;Kinsey;1959;;M
7695;Klaus;Kinski;1926;1991;M
7696;Nastassja;Kinski;1961;;F
7697;Teinosuke;Kinugasa;1896;1982;M
7698;Scott;Kinworthy;1974;;M
7699;Franziska;Kinz;1897;1980;F
7700;Zurab;Kipshidze;1953;;M
7701;Sai;Kiran;1978;;M
7702;Bruno;Kirby;1949;2006;M
7703;Kenta;Kiritani;1980;;M
7704;Mirei;Kiritani;1989;;F
7705;Phyllis;Kirk;1927;2006;F
7706;Tommy;Kirk;1941;;M
7707;Sally;Kirkland;1941;;F
7708;Lyudmil;Kirkov;1933;1995;M
7709;Karey;Kirkpatrick;1964;;M
7710;Mia;Kirshner;1975;;F
7711;Ravi;Kishan;1971;;M
7712;Keiko;Kishi;1932;;F
7713;Ittoku;Kishibe;1947;;M
7714;;Kishore;1974;;M
7715;Kazuki;Kitamura;1969;;M
7716;Ryuhei;Kitamura;1969;;M
7717;Toyo;Kitamura;1974;;M
7718;Takeshi;Kitano;1947;;M
7719;Kinya;Kitaōji;1943;;F
7720;Michael;Kitchen;1948;;M
7721;Taylor;Kitsch;1981;;M
7722;Eartha;Kitt;1927;2008;F
7723;Agnes;Kittelsen;1980;;F
7724;Tory;Kittles;1975;;M
7725;John;Kitzmiller;1913;1965;M
7726;Motomu;Kiyokawa;1935;;M
7727;Arne;Kjelstrup;1913;1995;M
7728;Bodil;Kjer;1917;2003;F
7729;Cédric;Klapisch;1961;;M
7730;Wojciech;Klata;1976;;M
7731;Burghart;Klaußner;1949;;M
7732;Robert;Klein;1942;;M
7733;William;Klein;1928;;M
7734;Rudolf;Klein-Rogge;1885;1955;M
7735;Randal;Kleiser;1946;;M
7736;Kosti;Klemelä;1920;2006;M
7737;Pom;Klementieff;1986;;F
7738;Werner;Klemperer;1920;2000;M
7739;Hans;Klering;1906;1988;M
7740;Chaney;Kley;1972;2007;M
7741;Elem;Klimov;1933;2003;M
7742;León;Klimovsky;1906;1996;M
7743;Kevin;Kline;1947;;M
7744;Anja;Kling;1970;;F
7745;Werner;Klingler;1903;1972;M
7746;Steve;Kloves;1960;;M
7747;Alexander;Kluge;1932;;M
7748;Alexandra;Kluge;1937;2017;F
7749;Jack;Klugman;1922;2012;M
7750;Boris;Klyuyev;1944;;M
7751;Leonid;Kmit;1908;1982;M
7752;Alexis;Knapp;1989;;F
7753;Evalyn;Knapp;1906;1981;F
7754;Anja;Knauer;1979;;F
7755;Herbert;Knaup;1956;;M
7756;Hildegard;Knef;1925;2002;F
7757;Robert;Knepper;1959;;M
7758;Elissa;Knight;1975;;F
7759;Esmond;Knight;1906;1987;M
7760;Felix;Knight;1908;1998;M
7761;Gladys;Knight;1944;;F
7762;June;Knight;1913;1987;F
7763;Keith;Knight;1956;2007;M
7764;Rosalind;Knight;1933;;F
7765;Shirley;Knight;1936;;F
7766;Sterling;Knight;1989;;M
7767;Wayne;Knight;1955;;M
7768;Keira;Knightley;1985;;F
7769;Zachary;Knighton;1978;;M
7770;Violet;Knights;1894;1973;F
7771;Hansi;Knoteck;1914;2014;F
7772;Andrew;Knott;1979;;M
7773;Lydia;Knott;1866;1955;F
7774;Don;Knotts;1924;2006;M
7775;Beyoncé;Knowles;1981;;F
7776;Patric;Knowles;1911;1995;M
7777;Alexander;Knox;1907;1995;M
7778;Johnny;Knoxville;1971;;M
7779;Erik;Knudsen;1988;;M
7780;Peggy;Knudsen;1923;1980;F
7781;Sidse Babett;Knudsen;1968;;F
7782;Gustav;Knuth;1901;1987;M
7783;Alan;Ko;1981;;M
7784;Alice;Ko;1985;;F
7785;Chang-seok;Ko;1970;;M
7786;Chun-hsiung;Ko;1945;2015;M
7787;Clifton Chi-sum;Ko;1958;;M
7788;Eddy;Ko;1937;;M
7789;Giddens;Ko;1978;;M
7790;Kai;Ko;1991;;M
7791;Lawrence;Ko;1977;;M
7792;Sau Leung 'Blackie';Ko;1953;2003;M
7793;Su-Yun;Ko;1961;;F
7794;Kaoru;Kobayashi;1968;2013;M
7795;Keiju;Kobayashi;1923;2010;M
7796;Kendo;Kobayashi;1972;;M
7797;Masaki;Kobayashi;1916;1996;M
7798;Megumi;Kobayashi;1977;;F
7799;Nenji;Kobayashi;1943;;M
7800;Satomi;Kobayashi;1965;;F
7801;Shigeo;Kobayashi;1970;;M
7802;Yumiko;Kobayashi;1979;;F
7803;Waldemar;Kobus;1966;;M
7804;Marianne;Koch;1931;;F
7805;Sebastian;Koch;1962;;M
7806;Jiří;Kodet;1937;2005;M
7807;Boris;Kodjoe;1973;;M
7808;Kalki;Koechlin;1984;;F
7809;David;Koechner;1962;;M
7810;Walter;Koenig;1936;;M
7811;David;Koepp;1963;;M
7812;Imogen;Kogge;1957;;F
7813;Michiyo;Kogure;1918;1990;F
7814;Fumiyo;Kohinata;1954;;M
7815;Fred;Kohler;1888;1938;M
7816;Susan;Kohner;1936;;F
7817;Keisuke;Koide;1984;;M
7818;Takeshi;Koike;1968;;M
7819;Manisha;Koirala;1970;;F
7820;Hiroshi;Koizumi;1926;2015;M
7821;Kyoko;Koizumi;1966;;F
7822;Yakusho;Koji;1956;;M
7823;Vincent;Kok;1965;;M
7824;Nevena;Kokanova;1938;2000;F
7825;Henki;Kolstad;1915;2008;M
7826;Aline;Kominsky-Crumb;1948;;F
7827;Bisi;Komolafe;1986;2012;F
7828;Satoshi;Kon;1963;2010;M
7829;Andrei;Konchalovsky;1937;;M
7830;Ram;Kondilkar;1976;;M
7831;Jiu;Kong;1967;;M
7832;Patrick;Kong;1975;;M
7833;Qingsan;Kong;1960;;M
7834;Sudha;Kongara;1970;;F
7835;Jūshirō;Konoe;1914;1977;M
7836;Mikhail;Kononov;1940;2007;M
7837;Tadeusz;Konwicki;1926;2015;M
7838;Tatyana;Konyukhova;1931;;F
7839;Louis;Koo;1970;;M
7840;Martin;Koolhoven;1969;;M
7841;Karen;Kopins;1961;;F
7842;Barbara;Kopple;1946;;F
7843;Alexander;Korda;1893;1956;M
7844;Zoltan;Korda;1895;1961;M
7845;Hirokazu;Koreeda;1962;;M
7846;Vladimir;Korenev;1940;;M
7847;Harmony;Korine;1973;;M
7848;Harvey;Korman;1927;2008;M
7849;Baltasar;Kormákur;1966;;M
7850;Diana;Korner;1944;;F
7851;Hilda;Koronel;1957;;F
7852;Norman;Korpi;1967;;M
7853;Charlie;Korsmo;1978;;M
7854;Sylva;Koscina;1933;1994;F
7855;Joseph;Kosinski;1974;;M
7856;Martin;Kosleck;1904;1994;M
7857;Paul;Koslo;1944;;M
7858;Peter;Kosminsky;1956;;M
7859;Jide;Kosoko;1954;;M
7860;David;Kossoff;1919;2005;M
7861;Henry;Koster;1905;1988;M
7862;Igor;Kostolevsky;1948;;M
7863;Andrei;Kostrichkin;1901;1973;M
7864;Kane;Kosugi;1974;;M
7865;Eric;Kot;1966;;M
7866;Eva;Kotamanidou;1936;;F
7867;Ted;Kotcheff;1931;;M
7868;Elias;Koteas;1961;;M
7869;Apollonia;Kotero;1959;;F
7870;Oded;Kotler;1937;;M
7871;Yaphet;Kotto;1939;;M
7872;Johnny Hsi-Shun;Kou;1954;;M
7873;Zhenhai;Kou;1954;;M
7874;Nikos;Koundouros;1926;2017;M
7875;Hubert;Koundé;1970;;M
7876;Jan;Kounen;1964;;M
7877;Nikos;Kourkoulos;1934;2007;M
7878;Nancy;Kovack;1936;;F
7879;Ernie;Kovacs;1919;1962;M
7880;Anna;Kovalchuk;1977;;F
7881;Prakash;Kovelamudi;1975;;M
7882;Bernard Louis;Kowalski;1929;2007;?
7883;Mami;Koyama;1955;;F
7884;Rikiya;Koyama;1963;;M
7885;;Koyuki;1976;;F
7886;Harley Jane;Kozak;1957;;F
7887;Heidi;Kozak;1963;;F
7888;Mikhail;Kozakov;1934;2011;M
7889;Etsuko;Kozakura;1971;;F
7890;Vadim Mikhaylovich;Kozhevnikov;1909;1984;M
7891;Maria;Kozhevnikova;1984;;F
7892;Grigori;Kozintsev;1905;1973;M
7893;Danila;Kozlovsky;1985;;M
7894;Linda;Kozlowski;1958;;F
7895;Maciej;Kozłowski;1957;2010;M
7896;Hülya;Koçyiğit;1947;;F
7897;Małgorzata;Kożuchowska;1971;;F
7898;Jeroen;Krabbé;1944;;M
7899;Natalya;Krachkovskaya;1938;2016;F
7900;Hilde;Krahl;1917;1999;F
7901;Jane;Krakowski;1968;;F
7902;Savely;Kramarov;1934;1995;M
7903;Robert;Kramer;1939;1999;M
7904;Stanley;Kramer;1913;2001;M
7905;Wayne;Kramer;1948;;M
7906;Fran;Kranz;1981;;M
7907;John;Krasinski;1979;;M
7908;Norman;Krasna;1909;1984;M
7909;Brian;Krause;1969;;M
7910;Peter;Krause;1965;;M
7911;Werner;Krauss;1884;1959;M
7912;Aleksei;Kravchenko;1969;;M
7913;Andrei;Kravchuk;1962;;M
7914;Lenny;Kravitz;1964;;M
7915;Zoë;Kravitz;1988;;M
7916;Nicolette;Krebitz;1971;;F
7917;Thomas;Kretschmann;1962;;M
7918;Kurt;Kreuger;1916;2006;M
7919;Bill;Kreutzmann;1946;;M
7920;Lee Toland;Krieger;1983;;M
7921;Vicky;Krieps;1983;;F
7922;Alice;Krige;1954;;F
7923;;Krish;1978;;M
7924;John;Krish;1923;2016;M
7925;;Krishna;1943;;M
7926;Gopi;Krishna;1903;1984;M
7927;Ramya;Krishna;1970;;F
7928;Ravi;Krishna;1983;;M
7929;Shanthi;Krishna;1960;;F
7930;Musuri;Krishnamurthy;1930;1985;M
7931;N. S.;Krishnan;1908;1957;M
7932;Trisha;Krishnan;1983;;F
7933;Suresh;Krissna;1953;;M
7934;Kris;Kristofferson;1936;;M
7935;Kim;Krizan;1961;;F
7936;Miroslav;Krobot;1951;;M
7937;Nick;Kroll;1978;;M
7938;Alexandra;Krosney;1988;;F
7939;Yusry;Kru;1973;;M
7940;Manfred;Krug;1937;2016;M
7941;Diane;Kruger;1976;;F
7942;Otto;Kruger;1885;1974;M
7943;David;Krumholtz;1978;;M
7944;Jack;Kruschen;1922;2002;M
7945;Michelle;Krusiec;1974;;F
7946;Arvo;Kruusement;1928;;M
7947;Nikolai;Kryuchkov;1911;1994;M
7948;Svetlana;Kryuchkova;1950;;F
7949;Waldemar;Krzystek;1953;;M
7950;Ewa;Krzyżewska;1939;2003;F
7951;Joachim;Król;1957;;M
7952;Hardy;Krüger;1928;;M
7953;Feng;Ku;1930;;M
7954;Leo;Ku;1972;;M
7955;Akira;Kubo;1936;;M
7956;Yurika;Kubo;1989;;F
7957;Masataka;Kubota;1988;;M
7958;Stanley;Kubrick;1928;1999;M
7959;George;Kuchar;1942;2011;M
7960;Eiichi;Kudo;1929;2000;M
7961;Yuki;Kudoh;1971;;F
7962;Lisa;Kudrow;1963;;F
7963;Ya-lei;Kuei;1944;;F
7964;Yoshiko;Kuga;1931;;F
7965;Nagesh;Kukunoor;1967;;M
7966;Lev;Kuleshov;1899;1970;M
7967;Agata;Kulesza;1971;;F
7968;Buzz;Kulik;1922;1999;M
7969;Atul;Kulkarni;1965;;M
7970;Chandrakant;Kulkarni;1963;;M
7971;Mamta;Kulkarni;1972;;F
7972;Sandeep;Kulkarni;1964;;F
7973;Sonalee;Kulkarni;1988;;F
7974;Sonali;Kulkarni;1974;;F
7975;Jarl;Kulle;1927;1997;M
7976;Ajith;Kumar;1971;;M
7977;Akshay;Kumar;1967;;M
7978;Amit;Kumar;1952;;M
7979;Ashok;Kumar;1911;2001;M
7980;Dilip;Kumar;1922;;M
7981;GM;Kumar;1957;;M
7982;Kalyan;Kumar;1936;1999;M
7983;Karthik;Kumar;1977;;M
7984;Kiran;Kumar;1947;;M
7985;Kishore;Kumar;1929;1987;M
7986;Manoj;Kumar;1937;;M
7987;Pradeep;Kumar;1925;2001;M
7988;Raaj;Kumar;1926;1996;M
7989;Rajendra;Kumar;1929;1999;M
7990;Sai;Kumar;1963;;M
7991;Salim;Kumar;1969;;M
7992;Sanjeev;Kumar;1938;1985;M
7993;Sujit;Kumar;1934;2010;M
7994;Tarun;Kumar;1983;;M
7995;Uttam;Kumar;1926;1980;M
7996;Vineet;Kumar;1957;;M
7997;Sudhir;Kumar Sawant;1945;;M
7998;Krishna;Kumari;1933;2018;F
7999;Roger;Kumble;1966;;M
8000;Caobing;Kun;1983;;M
8001;Chen;Kun;1976;;M
8002;Linlian;Kun;1931;2009;M
8003;Vusi;Kunene;1966;;M
8004;Joachim;Kunert;1929;;M
8005;Jun;Kunimura;1955;;M
8006;Mila;Kunis;1983;;F
8007;;Kunjandi;1919;2002;M
8008;Madampu;Kunjukuttan;1941;;M
8009;Zacharias;Kunuk;1957;;M
8010;Nina;Kunzendorf;1971;;F
8011;Amber;Kuo;1986;;F
8012;Beahayden;Kuo;1984;;F
8013;Dylan;Kuo;1977;;M
8014;Sakari;Kuosmanen;1956;;M
8015;Koreyoshi;Kurahara;1927;2002;M
8016;Yasuaki;Kurata;1946;;M
8017;Leonid;Kuravlyov;1936;;M
8018;Chiaki;Kuriyama;1984;;F
8019;Takaya;Kuroda;1965;;M
8020;Meisa;Kuroki;1988;;F
8021;Akira;Kurosawa;1910;1998;M
8022;Kiyoshi;Kurosawa;1955;;M
8023;Tuncel;Kurtiz;1936;2013;M
8024;Alwyn;Kurts;1915;2000;M
8025;Gary;Kurtz;1940;;M
8026;Swoosie;Kurtz;1944;;F
8027;Alex;Kurtzman;1973;;M
8028;Saiju;Kurup;1979;;M
8029;Olga;Kurylenko;1979;;F
8030;Diane;Kurys;1948;;F
8031;Justin;Kurzel;1974;;M
8032;Tamiyo;Kusakari;1965;;F
8033;Karyn;Kusama;1968;;F
8034;Tsuyoshi;Kusanagi;1974;;M
8035;;Kushboo;1970;;F
8036;Emir;Kusturica;1954;;M
8037;Aina;Kusuda;1989;;F
8038;Ashton;Kutcher;1978;;M
8039;Gosha;Kutsenko;1967;;M
8040;Kazimierz;Kutz;1929;;M
8041;Leevi;Kuuranne;1915;1965;M
8042;Yelena;Kuzmina;1909;1979;M
8043;Mikhail;Kuznetsov;1918;1986;M
8044;Yury Alexandrovich;Kuznetsov;1946;;M
8045;Mimi;Kuzyk;1952;;F
8046;Igor;Kvasha;1933;2012;M
8047;Do-won;Kwak;1974;;M
8048;Jae-young;Kwak;1959;;M
8049;Kyung-taek;Kwak;1966;;M
8050;Hoi-Shan;Kwan;1925;2006;M
8051;Kenny;Kwan;1980;;M
8052;Nancy;Kwan;1939;;F
8053;Rosamund;Kwan;1962;;F
8054;Stanley;Kwan;1957;;M
8055;Ryan;Kwanten;1976;;M
8056;Ken;Kwapis;1957;;M
8057;Aaron;Kwok;1965;;M
8058;Philip;Kwok;1951;;M
8059;Sang-woo;Kwon;1976;;M
8060;Ann-Sofie;Kylin;1955;;F
8061;Velko;Kynev;1948;2011;M
8062;Yvan;Kyrlya;1909;1943;M
8063;Machiko;Kyō;1924;;F
8064;Hisako;Kyōda;1935;;F
8065;Helmut;Käutner;1908;1980;M
8066;Jean-Pierre;Kérien;1912;1984;M
8067;Juliane;Köhler;1965;;F
8068;Başak;Köklükaya;1974;;F
8069;Momoko;Kōchi;1932;1998;F
8070;Marcel;L'Herbier;1888;1979;M
8071;;LL Cool J;1968;;M
8072;Jake;La Botz;1968;;M
8073;Gregory;La Cava;1892;1952;M
8074;Laura;La Plante;1904;1996;F
8075;Jack;La Rue;1902;1984;M
8076;Eriq;La Salle;1962;;M
8077;Lucille;La Verne;1872;1945;F
8078;Shia;LaBeouf;1986;;M
8079;Neil;LaBute;1963;;M
8080;Jocelyne;LaGarde;1924;1979;F
8081;Maurice;LaMarche;1958;;M
8082;Anthony;LaPaglia;1959;;M
8083;Jonathan;LaPaglia;1969;;M
8084;Martin;LaSalle;1935;;M
8085;Anton;LaVey;1930;1997;M
8086;John;LaZar;1946;;M
8087;André;Labarthe;1931;2018;M
8088;Ariane;Labed;1984;;F
8089;Tyler;Labine;1978;;M
8090;Élina;Labourdette;1919;2014;F
8091;Dominique;Labourier;1943;;F
8092;Sarah-Jeanne;Labrosse;1991;;F
8093;Marc;Labrèche;1960;;M
8094;Marián;Labuda;1944;2018;M
8095;Thiago;Lacerda;1978;;M
8096;Ronald;Lacey;1935;1991;M
8097;Harry;Lachman;1886;1975;M
8098;Stephen;Lack;1946;;M
8099;Jake;Lacy;1985;;M
8100;Preston;Lacy;1969;;M
8101;Alan;Ladd;1913;1964;M
8102;Diane;Ladd;1935;;F
8103;Jordan;Ladd;1975;;F
8104;Walter;Ladengast;1899;1980;M
8105;;Lady Gaga;1986;;F
8106;Ernst;Laemmle;1900;1950;M
8107;Stuart;Lafferty;1987;;M
8108;Laurent;Lafitte;1973;;M
8109;Bernadette;Lafont;1938;2013;F
8110;Jay;Laga'aia;1963;;M
8111;Pedro;Lagar;1899;1977;M
8112;Natália;Lage;1978;;F
8113;Clara;Lago;1990;;F
8114;Reema;Lagoo;1958;2017;F
8115;Shriram;Lagoo;1927;;M
8116;Richard;Lagravenese;1959;;M
8117;Bert;Lahr;1895;1967;M
8118;Christine;Lahti;1950;;F
8119;Gigi;Lai;1971;;F
8120;Leon;Lai;1966;;M
8121;Megan;Lai;1979;;F
8122;Edvin;Laine;1905;1989;M
8123;Don;Lake;1956;;M
8124;Ricki;Lake;1968;;F
8125;Veronica;Lake;1922;1973;F
8126;Martijn;Lakemeier;1993;;M
8127;Mohammed;Lakhdar-Hamina;1934;;M
8128;;Lakshmi;1970;;F
8129;K. P. A. C.;Lalitha;1947;;F
8130;Chi-chung;Lam;1976;;M
8131;Ching Ying;Lam;1952;1997;M
8132;Dante;Lam;1965;;M
8133;Ka-Tung;Lam;1967;;M
8134;Karena;Lam;1978;;F
8135;Katung;Lam;1967;;M
8136;Ngai Kai;Lam;1953;;F
8137;Ringo;Lam;1955;;M
8138;Spencer;Lam;1934;2009;M
8139;Suet;Lam;1964;;M
8140;Siddharth;Lama;1985;;M
8141;Hedy;Lamarr;1914;2000;F
8142;Fernando;Lamas;1915;1982;M
8143;Lorenzo;Lamas;1958;;M
8144;Karel;Lamač;1897;1952;M
8145;Jan;Lamb;1967;;M
8146;Jerry;Lamb;1970;;M
8147;Minissha;Lamba;1985;;F
8148;Evelyn;Lambart;1914;1999;F
8149;Anne Louise;Lambert;1955;;F
8150;Christopher;Lambert;1957;;M
8151;Madeleine;Lambert;1892;1977;F
8152;Paul;Lambert;1922;1997;M
8153;Frank;Lammers;1972;;M
8154;John D.;Lamond;1940;;M
8155;Charles;Lamont;1895;1993;M
8156;Duncan;Lamont;1918;1978;M
8157;Albert;Lamorisse;1922;1970;M
8158;Jerry;Lamothe;1972;;M
8159;Martin;Lamotte;1947;;M
8160;Dorothy;Lamour;1914;1996;F
8161;Robert;Lamoureux;1920;2011;M
8162;Zohra;Lampert;1937;;F
8163;Charles;Lampkin;1912;1989;M
8164;Chus;Lampreave;1930;2016;F
8165;Gerhard;Lamprecht;1897;1974;M
8166;Günter;Lamprecht;1930;;M
8167;Alexandra;Lamy;1971;;F
8168;Ching-Lung;Lan;1979;;M
8169;Ke;Lan;1972;;F
8170;Pauline;Lan;1965;;F
8171;Yang;Lan;1968;;F
8172;Rodolfo (Jr.);Lana;1972;;M
8173;Burt;Lancaster;1913;1994;M
8174;Stuart;Lancaster;1920;2000;M
8175;Elsa;Lanchester;1902;1986;F
8176;Bernard;Lancret;1912;1983;M
8177;Micheline;Lanctôt;1947;;F
8178;Paul;Land;1956;2007;M
8179;Robert;Land;1887;1942;M
8180;David;Landau;1879;1935;M
8181;Martin;Landau;1928;2017;M
8182;Lew;Landers;1901;1962;M
8183;Michael;Landes;1972;;M
8184;Sonny;Landham;1941;2017;M
8185;Elissa;Landi;1904;1948;F
8186;Carole;Landis;1919;1948;F
8187;Cullen;Landis;1896;1975;M
8188;Jessie Royce;Landis;1896;1972;F
8189;John;Landis;1950;;M
8190;Christopher;Landon;1975;;M
8191;Laurene;Landon;1957;;F
8192;Michael;Landon;1936;1991;M
8193;Rosalyn;Landor;1958;;F
8194;Paul;Landres;1912;2001;M
8195;Ali;Landry;1973;;F
8196;Diane;Lane;1965;;F
8197;Lupino;Lane;1892;1959;M
8198;Nathan;Lane;1956;;M
8199;Priscilla;Lane;1915;1995;F
8200;Sasha;Lane;1995;;F
8201;Eric;Laneuville;1952;;M
8202;Sidney;Lanfield;1898;1972;M
8203;Fritz;Lang;1890;1976;M
8204;June;Lang;1917;2005;F
8205;Michel;Lang;1939;2014;M
8206;Perry;Lang;1959;;M
8207;Samantha;Lang;1967;;F
8208;Stephen;Lang;1952;;M
8209;Walter;Lang;1896;1972;M
8210;Harry;Langdon;1884;1944;M
8211;Sue Ane;Langdon;1936;;F
8212;Artie;Lange;1967;;M
8213;Hope;Lange;1933;2003;F
8214;Jessica;Lange;1949;;F
8215;Ted;Lange;1948;;M
8216;Frank;Langella;1938;;M
8217;Heather;Langenkamp;1964;;F
8218;A. J.;Langer;1974;;F
8219;Frances;Langford;1913;2005;F
8220;Wolfgang;Langhoff;1901;1966;M
8221;Noel;Langley;1911;1980;M
8222;Lisa;Langlois;1959;;F
8223;Thomas;Langmann;1971;;M
8224;Susan;Lanier;1947;;F
8225;P.;Lankesh;1935;2000;M
8226;Victor;Lanoux;1936;2017;M
8227;Vasily;Lanovoy;1934;;M
8228;Angela;Lansbury;1925;;F
8229;Joi;Lansing;1929;1972;F
8230;Yomi Fash;Lanso;1968;;M
8231;William;Lanteau;1922;1993;M
8232;Matt;Lanter;1983;;M
8233;Yorgos;Lanthimos;1973;;M
8234;Gérard;Lanvin;1950;;M
8235;Ivan;Lapikov;1922;1993;M
8236;Liza;Lapira;1981;;F
8237;Víctor;Laplace;1943;;M
8238;Alexandra Maria;Lara;1978;;F
8239;John;Larch;1914;2005;M
8240;Vsevolod;Larionov;1928;2000;M
8241;Chris;Larkin;1967;;M
8242;Linda;Larkin;1970;;F
8243;Michèle;Laroque;1960;;F
8244;Pierre;Larquey;1884;1962;M
8245;Pablo;Larraín;1976;;M
8246;John;Larroquette;1947;;M
8247;;Larry the Cable Guy;1963;;M
8248;Thomas Bo;Larsen;1963;;M
8249;Brie;Larson;1989;;F
8250;Eric;Larson;1905;1988;M
8251;Ali;Larter;1976;;F
8252;Éric;Lartigau;1964;;M
8253;Louise;Lasser;1939;;F
8254;John;Lasseter;1957;;M
8255;Rolf;Lassgård;1955;;M
8256;Sanaa;Lathan;1971;;F
8257;Frank;Latimore;1925;1998;M
8258;Jacob;Latimore;1996;;M
8259;Alberto;Lattuada;1914;2005;M
8260;Andrew;Lau;1960;;M
8261;Andy;Lau;1961;;M
8262;Carina;Lau;1965;;F
8263;Damian;Lau;1949;;M
